"","TransactionID","id_01","id_02","id_03","id_04","id_05","id_06","id_07","id_08","id_09","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_20","id_21","id_22","id_23","id_24","id_25","id_26","id_27","id_28","id_29","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","DeviceType","DeviceInfo"
"473",2989316,-5,102375,0,0,3,-12,NA,NA,0,0,100,"NotFound",49,-300,"Found","Found",166,15,352,489,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"474",2989318,-5,99747,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-600,"New","NotFound",166,NA,529,216,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"2048x1536","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"475",2989320,-5,118245,0,0,24,-5,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,15,410,549,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1200","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"476",2989328,-5,130480,0,0,1,0,NA,NA,0,0,100,"NotFound",49,-420,"Found","Found",166,NA,410,253,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_9_5","safari generic",24,"2880x1800","match_status:2",TRUE,TRUE,FALSE,TRUE,"desktop","MacOS"
"477",2989339,0,202531,NA,NA,1,-16,NA,NA,NA,NA,100,"NotFound",NA,NA,"New","NotFound",225,NA,176,507,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","SM-J700M Build/MMB29K"
"478",2989340,0,62966,0,0,0,0,NA,NA,0,0,100,"NotFound",NA,-420,"Found","Found",166,13,410,266,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","edge 14.0",24,"2160x1440","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Windows"
"479",2989347,-10,49304,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,427,563,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"480",2989349,-5,223758,NA,NA,15,-25,NA,NA,NA,NA,100,"NotFound",49,-360,"New","NotFound",166,13,122,214,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,FALSE,FALSE,"mobile","iOS Device"
"481",2989361,-5,48495,0,0,5,-14,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,13,360,600,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"482",2989363,-5,246609,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,NA,"New","NotFound",225,NA,427,325,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"483",2989374,-5,131598,NA,NA,4,0,NA,NA,1,0,97.120002746582,"NotFound",52,-420,"New","NotFound",166,13,621,225,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"484",2989376,0,279459,NA,NA,-2,-100,NA,NA,NA,NA,100,"NotFound",NA,NA,"New","NotFound",225,13,266,507,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","Moto G Play Build/MPIS24.241-15.3-26"
"485",2989378,-10,29711,0,0,1,0,NA,NA,0,0,100,"Found",49,-360,"Found","Found",166,NA,633,215,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 11.1.2","mobile safari generic",32,"2208x1242","match_status:2",TRUE,FALSE,TRUE,FALSE,"mobile","iOS Device"
"486",2989379,-5,97304,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-360,"New","NotFound",166,NA,410,337,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"487",2989380,-5,90059,NA,NA,4,-5,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,13,410,368,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","edge 15.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"488",2989386,0,71337,6,0,1,0,NA,NA,6,0,100,"NotFound",NA,-360,"Found","Found",166,NA,410,333,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","ie 11.0 for desktop",24,"1280x1024","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"489",2989407,-5,75052,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,NA,100,368,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","chrome 62.0",24,"1280x1024","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"490",2989413,-45,56263,NA,NA,5,-7,NA,NA,NA,NA,100,"NotFound",49,-360,"New","NotFound",166,13,410,521,NA,NA,"",NA,NA,NA,"","New","NotFound","Mac OS X 10_12_6","safari generic",24,"1440x900","match_status:2",TRUE,FALSE,FALSE,TRUE,"desktop","MacOS"
"491",2989433,-15,234628,0,0,NA,NA,27,-20,0,-8,100,"NotFound",52,-360,"Found","Found",NA,NA,NA,NA,755,14,"IP_PROXY:ANONYMOUS",15,509,119,"Found","Found","Found","Windows 7","ie 11.0 for desktop",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Trident/7.0"
"492",2989434,-45,198474,0,0,6,-7,NA,NA,0,0,100,"Found",49,-360,"Found","Found",166,13,410,521,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_12_6","safari generic",24,"1440x900","match_status:2",TRUE,FALSE,FALSE,TRUE,"desktop","MacOS"
"493",2989438,0,107202,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"Found","NotFound",166,NA,529,161,NA,NA,"",NA,NA,NA,"","Found","NotFound","iOS 10.3.3","chrome 62.0 for ios",32,"2048x1536","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"494",2989440,-5,55973,0,0,0,0,NA,NA,0,0,100,"Found",52,-360,"Found","Found",166,NA,312,611,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1680x1050","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"495",2989449,-20,246214,NA,NA,0,0,NA,NA,0,0,95.0800018310547,"NotFound",52,NA,"New","NotFound",225,NA,153,563,NA,NA,"",NA,NA,NA,"","Found","Found","","firefox 57.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"496",2989451,-10,19389,0,0,0,0,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,633,597,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","firefox 57.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"497",2989459,-45,169144,0,0,5,-7,NA,NA,0,0,100,"Found",49,-360,"Found","Found",166,13,410,521,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_12_6","safari generic",24,"1440x900","match_status:2",TRUE,FALSE,FALSE,TRUE,"desktop","MacOS"
"498",2989465,-5,556451,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,15,266,127,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
"499",2989468,-5,75528,NA,NA,1,-6,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,NA,100,549,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"500",2989473,-5,81734,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,15,266,127,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop",""
